Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grade_8,grade_9,grade_10,grade_8_score,grade_9_score,grade_10_score
513,MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8,D,D,D,46.559769624147286,41.62444847191376,46.13662881021413
514,MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,7,6,7,D,D,D,47.582422196784485,45.18292556576347,42.715316126024874
515,MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,9,8,10,D,C,C,49.94794621592583,50.54984568790368,56.18809258285659
516,MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,14,16,16,B,B,B,78.34796782536915,75.61987276809324,73.51711142676288
517,MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15,C,C,C,56.16180367140443,56.90901189915339,60.013288663183914
518,MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,8,5,8,C,C,D,58.420620572632494,53.75100961414289,48.64625044082
519,MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0,D,D,D,43.18704664232128,39.29308857759893,42.37959169986753
520,MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8,D,C,C,45.8847590892601,50.78679119657926,54.81540245375222
521,MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10,C,C,C,61.43143425300683,58.89750106246771,60.20982968680064
522,MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8,B,C,C,70.99164032110902,60.00338120537856,55.152691624844785
523,MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6,B,B,C,72.10188337597906,69.15774467661998,62.432011423373766
524,MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8,C,C,C,60.98464448025888,55.64349727613885,54.63200100583976
525,MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16,A,A,A,86.60520167321744,82.16730562296134,81.7490365808306
526,MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14,C,C,C,59.32203096108375,56.001740854603604,61.70729151689684
527,MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10,C,C,C,53.95582613496491,57.84465942831294,61.48454571689124
528,MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9,C,D,C,52.54597354771476,45.88270098240292,54.058587444431566
529,MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11,B,C,C,65.34716340608294,62.910860620947595,57.983233141747284
530,MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9,C,C,C,55.99503776198153,50.92534418035636,50.59115067931976
531,MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,D,C,C,49.57995082642254,54.317455419832996,55.374601010480994
532,MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,D,D,C,48.54721694138314,47.72436481583089,53.01052526577629
533,MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,C,C,B,62.661129542847604,60.0102840848141,67.47098088678473
534,MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12,B,C,C,66.97378407357539,60.01695112010268,57.626766602834145
535,MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,C,C,C,55.12308707608536,57.58694582065904,58.00202515324673
536,MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,B,B,B,72.89750427378215,76.6720746118686,79.51443915685563
537,MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,C,D,C,52.124848782863914,49.768747987663964,58.604156065468466
538,MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,B,B,B,65.65938645196812,65.94100419364106,66.63321494611921
539,MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,C,C,C,57.33277421263045,59.362436440077026,58.69468804631524
540,MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11,C,C,C,56.392374645276284,53.53721698664363,55.6757435745019
541,MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,C,C,C,56.685091387214875,60.99699845978586,57.94538745045687
542,MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,B,B,B,78.96812836667061,72.76594657938956,69.70619733184914
543,MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,C,D,D,54.089186025438835,43.918872369771414,42.6135928241349
544,MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,C,C,C,57.3539269339233,51.09403741968893,57.126785071174865
545,MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,C,C,C,60.662706011812304,57.579431980907714,53.297117917202925
546,MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16,B,B,B,77.7017080097045,72.87248214757878,74.80166151755876
547,MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,C,C,C,54.388950985280665,50.210698170209916,51.26750896988052
548,MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,D,C,C,49.000518284849804,53.10854350503526,56.71558437074654
549,MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,A,B,A,81.81235475485512,79.1526952968591,83.8052630688317
550,MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,C,C,B,58.27172347890853,63.065593990823174,65.40155894861797
551,MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,C,C,B,63.85329395213411,64.55800933059984,69.0884763323844
552,MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,D,D,C,42.90146043798751,47.46016631352395,51.74826574045136
553,MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12,D,D,C,45.19270446380491,43.818469195334366,53.267090177207976
554,MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,C,D,C,50.94548504435804,49.7868484351528,54.622631140365826
555,MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,B,B,B,67.15379630849502,72.82291802428621,73.37579362519135
556,MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11,D,D,C,46.45738117589595,43.224559759394786,51.59599705895055
557,MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,D,D,D,48.87109814971844,46.56194602155067,48.993281243631145
558,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,C,D,C,53.86719575652048,46.85694148981985,54.110459441452655
559,MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13,D,D,C,45.256617164523554,49.3749521311862,57.74520309565409
560,MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,D,D,C,46.23342245683696,46.633124060419284,53.211324606436186
561,MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,C,D,C,52.68839730026253,49.7636127864094,58.430785653696866
562,MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,C,C,C,59.92773542484961,57.35628037374938,59.67508808213378
563,MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0,F,F,F,33.78645404149686,27.992085255837004,30.613611097433846
564,MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10,C,C,C,55.323582973353346,50.710502400733375,52.1985748812257
565,MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,D,D,C,36.2919192675019,44.3386886740725,50.88823489986034
566,MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9,D,D,D,42.590656040762745,40.27749263526098,48.123827374715155
567,MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0,F,F,F,33.48981079218144,30.728641744278796,25.567489454154302
568,MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,D,D,D,39.70285324172982,40.423575314696436,40.0917524748533
569,MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,C,D,D,54.69736133752213,49.62604461805757,46.54298340779935
570,MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,C,D,D,51.60954958871385,49.70980740640353,47.68324068605529
571,MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9,D,D,D,37.33581419730174,40.04785758745167,42.008318842249835
572,MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,C,D,D,50.64105733574928,43.35970849388674,42.15166981624906
573,MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,D,D,D,47.77505048368129,46.378819674468026,49.392486282382606
574,MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,D,D,D,46.25059258557302,45.79859956059609,49.64932548288834
575,MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,B,C,C,66.07128229117042,54.762344390236706,55.258603667875114
576,MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,C,C,C,57.22668969542167,54.54642625525166,54.71830688935485
577,MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,D,C,C,46.25995506499592,51.65973480456705,53.16300784886451
578,MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,C,C,C,55.74952095412805,54.79684587138214,55.28162337192086
579,MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,D,D,C,48.24734377967513,45.614994357971476,50.73491971165008
580,MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,D,D,D,40.146318995580486,45.32725841755798,47.486915809822065
581,MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,C,D,D,50.798324535680024,46.53895836358679,44.68125152547616
582,MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,D,D,D,40.73528546891916,42.80295255047905,46.98238981700886
583,MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,D,D,D,37.73301201696121,35.38117843280099,37.38239960747086
584,MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,D,D,C,42.691213440101166,46.03139184185629,54.40260244617516
585,MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,C,C,C,58.173925470769845,56.07447509821654,59.0327886489896
586,MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,C,C,C,61.38762760107688,55.4446354132429,51.78908413267529
587,MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,D,C,D,48.337328208567094,51.49563159775877,47.462939739050924
588,MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,C,C,C,54.536518638093106,50.86621851186395,55.92877198719441
589,MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,D,D,C,43.706323535754876,45.28804610037228,50.3034931946342
590,MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,D,D,D,36.11889533485146,38.19423660779178,45.814720832504634
591,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,C,C,C,58.85404501467228,62.19947725397115,64.10340749596133
592,MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,C,C,C,62.419908007378964,60.444114883428284,64.35209288383673
593,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,C,C,B,56.31424443870685,59.300617966001376,65.91273324105218
594,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,B,A,A,79.76894755031536,80.74870671974101,80.82956012877854
595,MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,B,B,B,73.54065795372365,71.88829715094334,75.0929721654007
596,MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,B,B,A,77.10473606842827,77.8792118517872,80.25220707288833
597,MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,D,D,D,35.4256990649225,35.21067132261577,36.92579748771081
598,MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,C,C,C,52.071510876965945,50.31176666599346,55.772367761761316
599,MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,B,C,C,70.39601873717497,64.37871083903303,61.994287917737545
600,MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,D,C,C,45.36055673520865,51.492551327952846,57.10513428593412
601,MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,C,C,C,54.368912791246316,54.10288162620426,56.3771453502055
602,MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,C,B,B,61.88210898602354,65.28705480865666,68.33999847474833
603,MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,D,D,D,46.73543627604795,42.90209434288301,36.79011726665016
604,MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10,D,D,C,49.28459385699335,47.49743926745905,54.28141317393781
605,MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0,F,F,F,21.49956882588564,22.03684579852264,23.448347203942063
606,MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,A,A,A,85.53756519786855,90.74916780841085,88.96538190475773
607,MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,C,C,C,53.60208736592211,58.365327512219686,57.21792363503755
608,MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11,C,D,C,50.124317933061654,48.336442351724244,56.967525432473565
609,MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,C,C,C,57.35799157059422,59.804415610490395,62.733311928336995
610,MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,F,F,F,28.620076670652953,29.994050458897313,30.37941495803618
611,MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,B,B,B,66.57978451567216,70.25439378550082,71.77406803223363
612,MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,C,C,C,63.68937084186225,62.705383741897954,62.32511137598125
613,MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10,B,C,C,66.4400178464965,60.781184399367355,62.81258699608828
614,MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,B,B,B,73.42424686361534,67.3034364107627,68.20327344376514
615,MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15,B,C,B,71.01547671438252,64.79391789536749,69.55572412970484
616,MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,D,C,C,49.85681570739894,50.338583910973014,61.07274291719002
617,MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18,B,B,B,65.80398308272383,71.63635558353911,79.93966114801897
618,MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15,C,C,B,57.278214018467935,63.49064341990129,71.28333348853107
619,MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,C,C,B,63.49255403516659,64.73138324758494,69.83309230922782
620,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15,B,B,B,73.91909562635723,75.4060396152962,75.3868298184634
621,MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13,C,C,C,57.79281662752871,62.099492310671856,63.28059629528889
622,MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9,C,C,C,57.19681255807483,54.53989351725992,58.292125975909656
623,MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16,B,A,B,78.60952324491967,80.72880900107076,77.43528768436202
624,MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9,D,D,D,43.43759578519029,43.04937022060587,47.608585466763515
625,MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,10,10,10,C,C,C,54.417347370791404,54.06900454183855,56.30090511929381
626,MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0,C,C,D,58.99198252996387,52.15191053583217,43.44527549070175
627,MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10,C,C,C,52.77450318354178,50.16681644962267,51.74925971800243
628,MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12,C,C,C,63.73846925740577,63.998368873103246,64.2621196118736
629,MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9,D,D,D,42.708108864106386,40.44161063921638,46.45462435778339
630,MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17,A,A,B,81.64701943646178,83.48831212877855,79.4357845968718
631,MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12,C,C,C,50.12489698054771,61.31651715840445,64.3643820725229
632,MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9,D,D,C,43.70655218576491,46.0153632755138,51.15812439190539
633,MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14,B,B,B,73.4701582738985,70.01135954186294,68.99757479665587
634,MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,16,16,16,B,B,B,69.21753505308979,72.05214185658988,72.5302912443861
635,MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9,C,C,C,54.339196291946664,53.9362110705187,57.587845635861406
636,MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19,A,A,A,81.69656519126788,80.687891579403,82.51402464812706
637,MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0,D,D,D,36.162860045479796,40.00274498923872,36.64965777423019
638,MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16,B,B,B,65.25442903181231,65.344963418601,69.7376636027624
639,MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0,F,F,F,31.509136679916818,28.08791079369245,34.111811498117994
640,MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,7,7,0,D,D,D,44.95485162392352,39.25763719120975,35.71295593037952
641,MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15,B,B,B,66.81150230639288,73.5931250102523,75.91590419900515
